Date,actualclose,target,open,high,low,close,volume,14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV.,VIm,VIp,ema50,ema21,ema15,ema5,normalized_volume
1997-06-23,0.07500000298023224,0.0,0.07656300067901611,0.07760400325059891,0.07500000298023224,0.07630199939012527,67752000.0,41.931960468435655,-0.00040579033503967965,-0.00024041346972687643,45.311078597429514,-1633400964.158217,0.004371214125837598,-0.006511002779006958,50.79098270964482,7.72098035940509,-724536000.0,-22.638073823658345,-1.4961899320645738e-08,0.9744757614148616,0.9914864418347735,0.07803649272449054,0.07778019701448163,0.07764327959841862,0.07710187520641286,1.135392949109766
1997-06-24,0.07552099972963333,1.0,0.07708299905061722,0.07708299905061722,0.07395800203084946,0.07500000298023224,20952000.0,39.952082454614384,-0.0005242979437002776,-0.00029732797535227893,37.4992568194914,-1640380468.342467,0.004408356866666249,-0.00937499850988388,50.94218274713031,-2.7022768911951154,-745488000.0,-54.80317376308406,-1.919105403840345e-08,0.9831326435697889,0.9915581730702485,0.0778927265863622,0.07760350683431232,0.07744301313165061,0.07674899434404946,0.39404231536776363
1997-06-25,0.07552099972963333,0.0,0.07525999844074249,0.07630199939012527,0.07395800203084946,0.07552099972963333,15024000.0,41.14952084773945,-0.0005733372871198628,-0.00035263682057145733,40.625174619480404,-1635368202.23184,0.0042409997965608326,-0.0036460012197494507,53.677226089714885,-8.805383512852439,-730464000.0,-52.52417024255474,-6.561169653603146e-09,0.9605213574578528,1.0613904329541202,0.07778346514890015,0.07747350965113564,0.07729929908565726,0.07654307942980736,0.3211961430102902
1997-06-30,0.07708299905061722,1.0,0.07578100264072418,0.07578100264072418,0.07395800203084946,0.07447899878025055,23760000.0,39.19700201996881,-0.0007053515343616867,-0.0004988084757509638,4.546616029508433,-1660726350.7213485,0.0030692139906542642,-0.004688002169132233,34.37276463904509,-3.3781771628484893,-754224000.0,-63.70151001722444,-6.251466828798525e-08,1.2121295928475528,0.7817960567006421,0.07745447596360576,0.07707839925818985,0.07686200839442411,0.07593668540572857,0.5308682081171864
1997-07-01,0.07578100264072418,0.0,0.07552099972963333,0.07994800060987473,0.07395800203084946,0.07708299905061722,54936000.0,46.08225303286044,-0.0005701872847273387,-0.0005130955569381402,37.49698275476725,-1658341857.5649385,0.00286464233483587,-0.0015629976987838745,48.37450077717081,-3.896125490184422,-699288000.0,-2.0003383617718313,-2.818545979931447e-08,1.1233761010299286,0.9220545214285276,0.07743895747647495,0.07707866927739845,0.07687782577720229,0.07612829824326389,1.1824779808508772
1997-07-02,0.07942699640989304,1.0,0.07708299905061722,0.07708299905061722,0.07552099972963333,0.07578100264072418,25848000.0,43.433893221353685,-0.0005543684146460254,-0.0005213553637542514,21.8742680386565,-1675584789.4889255,0.0027158563690526144,0.0005210041999816895,48.239654751982705,-4.27703243529904,-725136000.0,-29.375470764859315,-2.45588542025621e-09,1.0684866922387315,0.9588920731498219,0.07737119827472833,0.07700348901463128,0.07680002679505224,0.07607027418501411,0.6009078648125845
1997-07-03,0.09557300060987473,1.0,0.07578100264072418,0.07968799769878387,0.07552099972963333,0.07942699640989304,77640000.0,51.789463032161116,-0.00026411621472433033,-0.0004698814335648669,74.9999744563024,-1607670803.3816636,0.0026414277298109873,0.0039059966802597046,52.22436416465127,0.9930571075099138,-647496000.0,23.716372423409762,-1.349240641707569e-08,1.0704164710670372,0.9436721421131207,0.07745346783499338,0.07714216409278904,0.07698480301888394,0.07663086678759781,1.5910648096605298
1997-07-07,0.10000000149011612,1.0,0.07994800060987473,0.09583300352096558,0.07968799769878387,0.09557300060987473,251544000.0,71.7149933949492,0.00117435711380115,-0.00014090027347884865,98.8114153445506,-1364228648.9911065,0.003664499947002956,0.020052000880241394,69.40723768177833,26.990436606407975,-395952000.0,295.9216555616215,3.0274238140591223e-08,0.7106600392809985,1.005067841340085,0.07816407699234579,0.07818452692796377,0.07828209435516201,0.07979324298719245,3.043635690738153
1997-07-08,0.11510399729013443,1.0,0.09166699647903442,0.1010420024394989,0.09166699647903442,0.10000000149011612,161064000.0,74.79141353465292,0.0026189507263747053,0.00041124910921093585,96.15270663985808,-1238968112.2889738,0.00418535726411002,0.023698002099990845,76.59301570049477,32.41350332770765,-234888000.0,324.7912152993886,7.449337247197732e-08,0.6399863538478283,1.226657475985722,0.07900396484250037,0.07940476359360399,0.07978684036024547,0.0831657941724011,1.6824108825387625
1997-07-09,0.11614599823951721,1.0,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.11510399729013443,310344000.0,81.98908558710612,0.0048598541518857785,0.0013012011625084335,96.34033778732987,-995144834.6966999,0.005003857293299266,0.04010399430990219,89.17603286248092,52.41323301096252,75456000.0,355.0839443302052,1.2540121576296698e-07,0.4721071197211717,1.3568532757655978,0.08036680402551251,0.08138087132158814,0.08221733021516861,0.08849509364491905,2.3592325253378292
1997-07-10,0.12812499701976776,1.0,0.11510399729013443,0.11927100270986557,0.11354199796915054,0.11614599823951721,165240000.0,82.36321674720107,0.006636521837707576,0.00236848696413686,93.10351461275988,-1010172005.7152789,0.005282857588359288,0.04062499850988388,93.55285485795841,52.218813619382566,240696000.0,262.3583479744984,1.4659854153873972e-07,0.4225256539304328,1.4894266438219823,0.0816934602860095,0.08328640774965503,0.08453760400665608,0.09310809730707076,1.2046725723412035
1997-07-11,0.11458300054073334,0.0,0.1166670024394989,0.12864600121974945,0.1166670024394989,0.12812499701976776,181032000.0,85.97107588895861,0.008862636050883207,0.0036675326224682365,99.04731530187809,-844887303.8094378,0.006064072251319885,0.05260399729013443,95.53931528408741,70.833322571384,421728000.0,227.00946058576525,1.7686237256183464e-07,0.3772924286447961,1.457047865478323,0.08338553218065274,0.0857213042298765,0.08750096254256756,0.09894901609721653,1.2529649503776437
1997-07-14,0.10677099972963333,0.0,0.12604199349880219,0.12604199349880219,0.11041700094938278,0.11458300054073334,210624000.0,68.82947080249237,0.009468818330246334,0.004827944009154036,74.28503348524318,-943196434.5186714,0.007142929094178336,0.039062000811100006,81.05333025546702,51.72336297313693,211104000.0,147.2225129993501,1.5197527923905942e-07,0.486965117031051,1.3046868597221797,0.08450361726426728,0.08727485062023985,0.0893321312684927,0.10155645421424163,1.354373975391262
1997-07-15,0.12187500298023224,1.0,0.11614599823951721,0.1166670024394989,0.10572899878025055,0.10677099972963333,92088000.0,61.24330998502113,0.009236013481742397,0.0057096516629115066,60.0003623929323,-1017739042.0657024,0.007701000996998378,0.03229200094938278,77.05126390593071,41.379219173310226,119016000.0,96.05663652772293,1.0064500282220073e-07,0.6062662295121845,1.2487894725785167,0.08528891107913515,0.08831556156127532,0.09050526980209612,0.10242603817151671,0.6353660058582317
1997-07-16,0.1166670024394989,0.0,0.10677099972963333,0.12395799905061722,0.10677099972963333,0.12187500298023224,185496000.0,68.47740286207741,0.01010885549027303,0.006589567283326312,87.61885909168255,-877205799.3051684,0.00876121542283467,0.04479200392961502,80.08978505203001,61.37895872213974,304512000.0,111.48869836333581,1.3257132609287123e-07,0.5881033455779492,1.2271781390540801,0.08655928401274048,0.09009288901497232,0.09260553686955054,0.10566906458636986,1.2227820267185983
1997-07-17,0.11093799769878387,0.0,0.12239599972963333,0.12473999708890915,0.11510399729013443,0.1166670024394989,60480000.0,64.0388197761832,0.010274951557822362,0.007326694304491019,78.09574503014196,-918065510.0964485,0.009319286793470383,0.04088599979877472,80.49435141085883,56.644160568972715,244032000.0,101.16214480786745,1.836320739399152e-07,0.6067754533920753,1.2734497531863407,0.08758914312032283,0.09148978430933351,0.09420936038529525,0.10750277622899826,0.44310725760082503
1997-07-18,0.10781300067901611,0.0,0.1171879991889,0.1171879991889,0.10781300067901611,0.11093799769878387,63384000.0,59.47211144010173,0.009844581084738263,0.007830299079392434,67.61994627047946,-939193543.6785054,0.009933072541441237,0.03151100128889084,77.1610028853653,43.920188712345606,180648000.0,67.15056973025462,1.049969383836407e-07,0.6835102606939444,1.1985071087584374,0.08837631860069674,0.09250488059409068,0.09531979807424326,0.10807550105984287,0.509918513522342
1997-07-21,0.10911499708890915,1.0,0.109375,0.11093799769878387,0.10781300067901611,0.10781300067901611,15600000.0,57.0809639565531,0.009152794606344578,0.008094809705845526,61.90571816538169,-954793543.6785054,0.010026072285005025,0.012240000069141388,77.19103845674918,42.269166310922046,165048000.0,49.94487811651271,6.456547689224198e-08,0.7291133356012666,1.2059415887057987,0.08902248568646741,0.09329853592624832,0.0961458851897484,0.10803173903058166,0.1469200154824648
1997-07-22,0.10677099972963333,0.0,0.10885400325059891,0.10989599674940109,0.10729199647903442,0.10911499708890915,11496000.0,57.841505535638554,0.008607375079434681,0.00819732635274714,63.23575796139218,-950193374.0662274,0.009784215262957982,0.00911499559879303,76.20917721237495,37.37772044886029,176544000.0,44.71373585473089,3.569424592408988e-08,0.7604449755050473,1.2072287469815086,0.08968146915802486,0.09411333912175521,0.09700034517488668,0.10821232318769626,0.12717387769672042
1997-07-23,0.11458300054073334,1.0,0.10833299905061722,0.109375,0.10312499850988388,0.10677099972963333,31272000.0,55.920297087811,0.00789942093127892,0.008137743607528973,58.82352776180919,-944979702.7190078,0.010119072560753142,-0.008332997560501099,75.68539721857756,11.716697234890011,145272000.0,31.349355400072017,5.0421304696975295e-09,0.7518263826161729,1.1599242672262478,0.09023466600794454,0.09476148427211778,0.09764190606107155,0.10797205698937425,0.3882788072957535
1997-07-24,0.11302100121974945,0.0,0.109375,0.1166670024394989,0.10885400325059891,0.11458300054073334,65184000.0,60.61545860462779,0.007863437814248989,0.00808288122540097,71.27537957508045,-914569437.2311344,0.010528287185089929,-0.0015629976987838745,75.84616748666765,14.582998833313601,210456000.0,54.09696833768035,5.5788367498392695e-08,0.7155416887666929,1.1784444031410757,0.09101290169254042,0.09577065614147887,0.0987507861980999,0.10907405528835337,0.8359032662824762
1997-07-25,0.11145800352096558,0.0,0.11510399729013443,0.11562500149011612,0.11093799769878387,0.11302100121974945,24336000.0,59.256362673693424,0.007623389541411341,0.00799098124905268,57.746293850909424,-917274571.9948127,0.009691215519394194,-0.01510399580001831,71.61797964257929,-1.809664407339842,186120000.0,49.10150135223146,1.639498204835034e-08,0.819571394391327,1.1804284408663885,0.09170775271526174,0.09664415419438104,0.09968209174267044,0.10973196636358012,0.35249939315839
1997-07-28,0.11614599823951721,1.0,0.11093799769878387,0.11249999701976776,0.11093799769878387,0.11145800352096558,12408000.0,57.85840081062855,0.007226007015671845,0.007837984218729927,35.293470876741054,-921421067.4538679,0.00917035820228713,-0.0031249970197677612,68.31230665045102,-4.036294654667323,173712000.0,37.96412790189477,-3.338546881872684e-08,0.8701794296448752,1.0933129907968206,0.09232394523789951,0.0973904093935512,0.10044849662533165,0.11001967083749843,0.20819149404845438
1997-07-29,0.12395799905061722,1.0,0.11145800352096558,0.11979199945926666,0.11093799769878387,0.11614599823951721,51480000.0,60.842343546640286,0.007199290589827101,0.007710244034414296,51.02072155103783,-912339103.4765007,0.008612286831651415,0.00937499850988388,61.66942535649299,-9.349462680106342,225192000.0,56.108549113765775,-3.2299761554971895e-08,0.9308876739165818,1.030247356129327,0.09305865849217952,0.0983306050585789,0.1014674965903131,0.11104081891172775,0.8838422210217606
1997-07-30,0.12239599972963333,0.0,0.11822900176048279,0.125,0.1166670024394989,0.12395799905061722,96288000.0,65.25708771440536,0.007708704409542674,0.0077099361066272415,81.63080729065553,-840131798.7330912,0.008835500904491969,0.0020829960703849792,59.44287597080762,8.181840644460296,321480000.0,95.55468608532759,-1.590906912280851e-08,0.9073703019551711,0.9789484392915405,0.09400106068020402,0.0996092992771156,0.10292394574086645,0.11319384656338574,1.4908365101489995
1997-07-31,0.11979199945926666,0.0,0.125,0.12525999546051025,0.12135399878025055,0.12239599972963333,50352000.0,63.710400730207915,0.007897001623685618,0.007747349483437474,84.09043694021881,-863619038.6740359,0.008221643311636788,0.00572899729013443,53.5529972680794,14.634123535010248,271128000.0,107.43371372508837,-3.174392138926132e-08,0.9841706160401179,0.9954734535820886,0.09485775043597468,0.10074122842506941,0.104182083582145,0.11472763629260233,0.8093357599766992
1997-08-01,0.12083300203084946,1.0,0.12187500298023224,0.12187500298023224,0.1166670024394989,0.11979199945926666,29088000.0,61.11004815902223,0.007749585513887339,0.007747796692141832,75.29705554764551,-857799241.4877456,0.007366000541618892,0.008854001760482788,65.96420837085546,-1.7091310523318988,242040000.0,74.11890060165926,-5.990120915955235e-08,1.005051993812617,1.0252510824668901,0.09560216639635338,0.10168359809127778,0.10518855291998387,0.11557174155145306,0.5130820035933001
1997-08-04,0.11562500149011612,0.0,0.1171879991889,0.12083300203084946,0.11249999701976776,0.12083300203084946,71760000.0,61.78161567894597,0.007627530386130982,0.007723743318446717,80.0000269277854,-786039241.4877456,0.007179929209606988,0.013020001351833344,67.1644244630993,3.5708465155012075,313800000.0,51.058339976014324,-2.1848222376271695e-08,0.9222832741340375,1.0310885433741546,0.09634779629226448,0.10262706188324898,0.1061952592966641,0.11644865702282056,1.2120798369594037
1997-08-05,0.11041700094938278,0.0,0.11874999850988388,0.1205729991197586,0.11510399729013443,0.11562500149011612,53424000.0,56.52288975097195,0.0070345548272569,0.007585905104494767,56.47167247465338,-829284371.8340361,0.00636150102530207,0.00651000440120697,51.84821202574402,4.2248858718888025,260376000.0,29.898320532546386,-4.0852990125146635e-08,0.9941499470409125,1.0497073384036748,0.09691187310430761,0.10326501862603725,0.10680093485358816,0.11631137604873536,0.9172974761721893
1997-08-06,0.11249999701976776,1.0,0.1166670024394989,0.1166670024394989,0.10729199647903442,0.11041700094938278,60648000.0,51.776747763430286,0.006079086005912254,0.007284540382746835,32.943318021521364,-849500339.70159,0.00634285860827991,0.0036460012197494507,42.40290337925804,2.415293382028547,199728000.0,-60.35181912829027,-1.5741105005750412e-07,1.0469254741584475,0.8680404314724198,0.097303272836249,0.10361477922759404,0.10703279481530799,0.11532895007094661,1.0342095721546039
1997-08-07,0.10885400325059891,0.0,0.11041700094938278,0.11562500149011612,0.109375,0.11249999701976776,24864000.0,53.45998377186145,0.0054256072326121785,0.006912752862465657,42.353737526124156,-849500369.3417807,0.006119644535439355,-0.002083003520965576,49.05661117185136,3.1022316099229186,224592000.0,-39.866670952434816,-6.965850225400828e-08,0.97265231117512,0.97264065809632,0.09773960759595698,0.10404780827305632,0.10738278173373282,0.11485744584613107,0.46902504398546324
1997-08-08,0.11458300054073334,1.0,0.11249999701976776,0.11302100121974945,0.10625000298023224,0.10885400325059891,40680000.0,50.1596692115713,0.004563801166199213,0.006442961623271145,25.882112175095234,-858890823.1769986,0.006380073193992887,-0.004166997969150543,47.18720024803112,1.9509075743789794,183912000.0,-82.10378356342538,-5.90000324988952e-08,0.9329495477527774,0.9387713105889703,0.09805584956568854,0.10428127639840964,0.10747682051025285,0.11385685077112195,0.7983248252547231
1997-08-11,0.11640600115060806,1.0,0.10833299905061722,0.11510399729013443,0.10520800203084946,0.11458300054073334,44232000.0,54.87381009709563,0.004289420596391799,0.00601225275783586,51.76419069045871,-819316207.8292168,0.006900929978915623,0.0031249970197677612,51.40117024967523,0.0,228144000.0,-40.47791703739402,-3.803778096399531e-08,0.9056647628859937,0.9380000123388431,0.09852197948181406,0.10478014065951807,0.10793039576101113,0.11397787788059338,0.8875529806020854
1997-08-12,0.10989599674940109,0.0,0.11458300054073334,0.1166670024394989,0.11249999701976776,0.11640600115060806,24792000.0,56.290549171103464,0.004169715962560466,0.00564374494699152,55.84481741947206,-797629912.4311557,0.006752144545316696,0.00026000291109085083,55.50999534275325,2.995018531358677,252936000.0,15.747026135276707,4.8579214126710295e-08,0.8815401330668791,1.0578544965736245,0.09902207954449715,0.10534145909451864,0.10847066145315491,0.1143825710773416,0.5429477370830105
1997-08-13,0.10989599674940109,0.0,0.11406300216913223,0.11510399729013443,0.10989599674940109,0.10989599674940109,11424000.0,50.226368453162586,0.0035131319554963653,0.00521762193075225,23.379195365270668,-809053912.4311557,0.006510287523269653,-0.014062002301216125,49.74413402234238,-1.4014307830937107,241512000.0,-42.44691137983751,-7.500547630947346e-08,0.982862214325279,0.977145858824191,0.09932363278453701,0.10556074076501615,0.10856140462249383,0.11363479947357968,0.28591826840611423
1997-08-15,0.10572899878025055,0.0,0.10885400325059891,0.11249999701976776,0.10599000006914139,0.10781300067901611,20832000.0,48.29564036987446,0.0023255310152119346,0.004277773133332828,12.991220335796424,-818214958.7902781,0.006714929959603718,-0.01197899878025055,50.16131715524008,-13.02457162527158,220680000.0,-84.26960966796972,-1.3187757266401162e-07,0.9723004480143215,0.9196672255915253,0.09983822097543878,0.10586680432771484,0.10859334153194002,0.11214520876961155,0.6339854867289226
1997-08-18,0.1020829975605011,0.0,0.10677099972963333,0.10781300067901611,0.09687499701976776,0.10572899878025055,31944000.0,46.37490849286908,0.0016377785068086292,0.003749773942883617,31.192539182155354,-798443446.3351839,0.0068637872380869725,-0.015104003250598907,43.162272857608016,-13.617275880093596,188736000.0,-165.9014268567942,-3.454530471350469e-07,1.0975616223658327,0.8265533941099852,0.09999777005629513,0.10586022035213508,0.10841158085217673,0.11107583281112732,0.9766916915994677
1997-08-19,0.10833299905061722,1.0,0.10260400176048279,0.10260400176048279,0.09843800216913223,0.1020829975605011,35688000.0,43.14221425462448,0.0007911355237882334,0.0031580460213470143,18.347721778480068,-771681802.4143109,0.0067521440131323674,-0.01354200392961502,28.965488371567943,-14.78312573352382,153048000.0,-184.5086086643728,-3.9445755106716104e-07,1.1818258199105205,0.7520681603870991,0.1000538283783726,0.10568017308787976,0.1080103758649342,0.10957701802790971,1.0748336582743463
1997-08-20,0.10833299905061722,0.0,0.10468800365924835,0.11041700094938278,0.10260400176048279,0.10833299905061722,20064000.0,49.624774497580184,0.0006147418838167579,0.0026493850303636237,45.831997196198174,-762321352.5071452,0.007068430206605366,-0.002084001898765564,23.635710934733012,-10.344858416280104,173112000.0,-89.83783813309482,-2.415678572445503e-07,1.092099553972652,0.7526324693543953,0.1002747942107322,0.10580634511317011,0.10803081048526651,0.10936968050477947,0.6469464320616283
1997-08-22,0.10625000298023224,1.0,0.10677099972963333,0.10859400033950806,0.10364600270986557,0.10572899878025055,12480000.0,47.03360876342323,0.00014365706963709313,0.0017994640384527598,37.3618068017903,-751574118.2471124,0.006826643965073994,-0.003125004470348358,29.437509416947336,-4.2457249597653,160632000.0,-88.45646646388587,-1.79408104661883e-07,1.0735667244821379,0.8528663951218284,0.10062628546761918,0.10591691987108853,0.10790316762941177,0.10861891409980429,0.47283966147926737
1997-08-25,0.11093799769878387,1.0,0.10520800203084946,0.10625000298023224,0.10468800365924835,0.10625000298023224,14256000.0,47.62289060006526,-7.190289132055772e-05,0.0014251905909112301,47.36764042676697,-737318118.2471124,0.006529000720807484,-0.008332997560501099,33.065675752342415,-5.555550404536735,174888000.0,-83.66052769647945,-1.9307279713015696e-07,1.1025642739458672,0.8319147866123663,0.10077331617556508,0.10593266668688554,0.1077987047164335,0.10822409444822714,0.584963170975498
1997-08-26,0.1171879991889,1.0,0.10520800203084946,0.11302100121974945,0.10520800203084946,0.11093799769878387,22536000.0,52.7200715829722,0.00013253905167084912,0.0011666602490301254,71.05394517018654,-726798647.6780055,0.0064174288085528785,-0.005468003451824188,44.426666171097494,1.9144858121453618,197424000.0,-25.367087357366884,-3.810533709823173e-08,0.985508171804856,0.9217310085417465,0.10103734334614017,0.10616886818095993,0.10799693886002153,0.10867641273703113,0.9364649059713464
1997-08-27,0.11588499695062637,0.0,0.11197900027036667,0.1177079975605011,0.11145800352096558,0.1171879991889,51480000.0,58.51627905029387,0.0007879537769693024,0.0010909189466414705,97.50396794458682,-683884901.0218292,0.006454571549381528,0.007292002439498901,49.10317107479328,2.273459968645698,248904000.0,65.20657281365737,-2.8703464129861092e-11,0.9164378864209453,0.9625403112070948,0.10145420176007149,0.10668795995282795,0.10857694382943583,0.11009501330265635,1.797853207459947
1997-08-28,0.11874999850988388,1.0,0.11536499857902527,0.11614599823951721,0.11249999701976776,0.11588499695062637,27840000.0,56.94880116587942,0.0011888553060799972,0.0011105062201794004,91.24945729104006,-660030788.8176761,0.006305786115782601,0.005989000201225281,50.804606521268106,-0.44757503464757403,221064000.0,68.56795655712766,3.159500355366999e-08,0.8908597743785993,0.997054657336274,0.10182437341554117,0.10712050081199705,0.10903784199318046,0.11106001217796604,0.9767806818906669
1997-08-29,0.11692699790000916,0.0,0.11510399729013443,0.11979199945926666,0.11406300216913223,0.11874999850988388,22944000.0,59.516628279843104,0.001717216862654039,0.0012318483568527717,95.45315338629617,-645432985.7425057,0.00600814340370042,0.010936997830867767,47.552075007762134,8.056710000704408,244008000.0,118.41528670789242,6.972931169229684e-08,0.8668709964780832,1.0278786893165572,0.10225593301823814,0.10766658083696434,0.10965001293358174,0.11234167833820694,0.8320431719449555
1997-09-02,0.1177079975605011,1.0,0.11822900176048279,0.11874999850988388,0.11614599823951721,0.11692699790000916,14448000.0,57.179577714853366,0.001966577004145778,0.0013787940942346713,87.49835818702233,-651214409.7646171,0.005896500178745815,0.011197999119758606,40.51492067804253,6.397868310563714,229560000.0,115.75771143984258,2.327520213548624e-08,0.8959066799713497,0.9653061677603078,0.10262781693958069,0.1081007651186371,0.11010844795436237,0.11310589914546323,0.5690973001470342
1997-09-03,0.1166670024394989,0.0,0.1171879991889,0.11874999850988388,0.1166670024394989,0.1177079975605011,14640000.0,57.94153723391927,0.0022016519442211863,0.0015433656713309198,90.90630677259233,-651221479.0662357,0.005580285297972816,0.015625,45.161317713061216,9.177925499861233,244200000.0,121.83352308493225,9.376782751601695e-08,0.8866672229838469,1.0200066281218334,0.10300788945432672,0.10855056631211396,0.11058696561076953,0.11387291628422813,0.6204359863820339
1997-09-04,0.12760399281978607,1.0,0.1171879991889,0.12083300203084946,0.11562500149011612,0.1166670024394989,39288000.0,56.498425912936575,0.0022778849178234084,0.0016902695256988832,82.61124167298743,-674788231.3516238,0.005729070731571743,0.008334003388881683,53.71288999235268,10.345320380818263,204912000.0,107.68196507429073,1.4793075851615596e-07,0.8181828484375581,1.025982703526177,0.10335023056313895,0.10893005208724295,0.11096962620049446,0.11433859768261231,1.4988787061044144
1997-09-05,0.125,0.0,0.11822900176048279,0.12760399281978607,0.1171879991889,0.12760399281978607,66960000.0,66.06216593467965,0.003182104336218447,0.001988636496039809,100.0,-607828231.3516238,0.006045284547976085,0.019270993769168854,65.61376843679388,25.000240852213956,271872000.0,176.57947734992632,2.087508099226672e-07,0.753845918188676,1.0646193661432783,0.10395480931339371,0.10980202218545589,0.11201608939126098,0.11654949834591917,2.0289064955255816
